image_id,question,question_id,question_type,answer_type,multiple_choice_answer,answer_1,answer_2,answer_3,answer_4,answer_5,answer_6,answer_7,answer_8,answer_9,answer_10,explanation_1,explanation_2,explanation_3
531299,Is this an old photo?,531299016,is this an,yes/no,no,"('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'maybe')","('no', 'yes')","('no', 'maybe')","('no', 'yes')","('no', 'yes')","('yes', 'maybe')",the colors in the photo are crisp and vibrant,modern roads are paved and marked extensively,The man is in modern clothes about to go down a hill.
7125,Is it night time?,7125003,is it,yes/no,no,"('no', 'yes')","('no', 'yes')","('yes', 'maybe')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'maybe')","('no', 'yes')",the ground is illuminated by sunlight,The women riding a bike is casting a shadow.,the moon is not in the sky
138246,What kind of animals are in the grass?,138246000,what kind of,other,horses,"('horses', 'yes')","('horses', 'yes')","('horses', 'yes')","('green', 'yes')","('horses', 'yes')","('horses', 'yes')","('horses', 'yes')","('horses', 'yes')","('horses', 'yes')","('horses', 'yes')","they are large with hooved feet, and saddles",they have long tails and manes.,they have four legs and have manes.
400528,What is the woman doing?,400528000,what is the woman,other,cutting hair,"('cutting hair', 'yes')","('cutting hair', 'yes')","('cutting hair', 'yes')","('cutting hair', 'yes')","('cutting hair', 'yes')","(""cutting man's hair"", 'yes')","('cutting hair', 'yes')","('cutting hair', 'yes')","('cutting hair', 'yes')","(""cutting man's hair"", 'yes')",she is putting scissors in his hair.,She is combing his hair and holding scissors.,she is fixing her friends line up.
269632,Is it night time?,269632002,is it,yes/no,yes,"('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')",The black sky is above the bus with it's headlights on.,it is dark out and the vehicles are using there headlamps.,the bus has its headlights on.
400709,Is the man dressed appropriately?,400709000,is the man,yes/no,yes,"('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')",he has a wet suit on.,He is wearing a wetsuit to surf.,he has a proper wetsuit on.
269721,What sport is this?,269721002,what sport is,other,baseball,"('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'maybe')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')",A pitcher in a black uniform is preparing to throw the baseball.,"Holding a baseball behind his back, the pitcher prepares to throw.",A man is holding a baseball and mitt.
400794,What is the man doing?,400794001,what is the man,other,eating,"('eating', 'yes')","('eating', 'yes')","('eating', 'yes')","('eating', 'yes')","('eating', 'yes')","('eating', 'yes')","('eating', 'yes')","('eating', 'yes')","('eating', 'yes')","('eating', 'yes')",he is holding food.,he has a bit of pizza in his hand,He is looking at a piece of food in his hand.
138656,What kind of animals is the woman riding?,138656002,what kind of,other,giraffe,"('giraffe', 'yes')","('giraffe', 'yes')","('giraffe', 'yes')","('giraffe', 'yes')","('giraffe', 'yes')","('giraffe', 'yes')","('giraffe', 'yes')","('giraffe', 'yes')","('giraffe', 'yes')","('giraffe', 'yes')",it's a large animal with a long neck,It is brown and spotted with a long neck.,it is very tall with a long neck.
269815,Is this person happy?,269815004,is this person,yes/no,yes,"('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'maybe')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')",the person has a big smile on their face,She is smiling and gesturing expressively.,She is smiling in the doorway.
400981,What event is being played?,400981000,what,other,tennis,"('tennis', 'yes')","('tennis', 'yes')","('tennis tournament', 'yes')","('tennis match', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')",there is a net diving the court.,They are hitting a tennis ball on a court.,"there are two people on a tennis court holding tennis racketsand and there is a sign that says ""US Open."""
532126,Is this room functional?,532126001,is this,yes/no,no,"('no', 'yes')","('no', 'maybe')","('no', 'maybe')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'maybe')","('no', 'yes')","('no', 'yes')","('no', 'maybe')",a office chair does not belong in a bath tub.,There is a chair in the tub and the wall is unfinished.,there is a chair in the bathtub.
532142,Is the train number 702?,532142003,is the,yes/no,no,"('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')",There is a different number on the front of the train.,the train has a sign calling it 702 on the front.,the front of the train says 701
7977,What is the man doing?,7977000,what is the man,other,skateboarding,"('skating', 'yes')","('skateboarding', 'yes')","('skateboarding', 'yes')","('skateboarding', 'yes')","('wheelie', 'yes')","('skateboarding', 'yes')","('skateboarding', 'yes')","('skateboarding', 'yes')","('skateboarding', 'yes')","('skateboarding', 'yes')",he's riding on a skateboard,he is balancing on the tail of a skateboard.,he is on top of a board with wheels.
532552,What game is this?,532552004,what,other,baseball,"('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","the player is holding a bad, and on a baseball diamond",the batter is waiting for a pitch.,There is a player with a bat on his shoulder.
401552,Should this child be playing with an umbrella?,401552002,none of the above,yes/no,no,"('no', 'yes')","('no', 'yes')","('no', 'maybe')","('no', 'maybe')","('yes', 'yes')","('no', 'yes')","('no', 'maybe')","('no', 'yes')","('not unsupervised', 'yes')","('no', 'yes')",it is not a rainy day.,he may poke his eye out.,the umbrella is too big and heavy for him
401556,Is this room clean?,401556012,is this,yes/no,yes,"('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')",there is no visible dirt and everything is shiny like it's been wiped down recently.,everything is in its place and everything seems tidy.,everything is spotless and there is nothing on the floor
532693,What is the dog doing?,532693002,what is the,other,sleeping,"('sleeping', 'yes')","('sleeping', 'yes')","('sleeping', 'yes')","('sleeping', 'yes')","('sleeping', 'yes')","('resting', 'maybe')","('sleeping', 'yes')","('sleeping', 'yes')","('sleeping', 'yes')","('sleeping', 'yes')",His head is down and his eyes are closed.,the dog is lying down with it's eyes closed.,he has his eyes closed.
305800,What event is taking place here?,305800000,what,other,wine tasting,"('wine tasting', 'yes')","('wine tasting', 'yes')","('tasting party', 'yes')","('wine tasting', 'maybe')","('party', 'yes')","('wine tasting', 'yes')","('wine tasting', 'yes')","('wine tasting', 'yes')","('wine tasting', 'yes')","('wine tasting', 'yes')",There are wine bottles and many empty glasses on the table,there are several different glasses of wine.,there are many different glasses and types of wine
8589,What activity is taking place?,8589001,what,other,skateboarding,"('skateboarding', 'yes')","('skateboarding', 'yes')","('skateboarding', 'yes')","('skateboarding', 'yes')","('skateboarding', 'yes')","('skateboarding', 'yes')","('skateboarding', 'yes')","('skateboarding', 'yes')","('skateboarding', 'no')","('skateboarding', 'yes')",they are using boards with four wheels at a park with a rail,The person in the foreground is skating along an edge on a board with four wheels.,he's at a skate park riding his skateboard.
401850,Is the sky clear?,401850000,is the,yes/no,yes,"('yes', 'yes')","('no', 'maybe')","('no', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('no', 'yes')","('yes', 'yes')","('yes', 'yes')",Behind the large buildings the sky is blue and cloudless.,There is one wispy cloud in the entire sky.,It is very blue and sharp.
401901,Is this an old photo?,401901004,is this an,yes/no,yes,"('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')",The boys are wearing clothing typical for the 1930's and the photo is in black and white.,boys are wearing very outdated clothes and the photo is in black and white.,the children are wearing old-style clothes and it's in black and white.
532983,What type of transportation are the people riding on?,532983002,what type of,other,train,"('train', 'yes')","('train', 'yes')","('train', 'yes')","('train', 'yes')","('train', 'yes')","('train', 'yes')","('bus', 'yes')","('train', 'maybe')","('train', 'yes')","('train', 'yes')",The people are in the dining car of a train.,it's a long dining car,The seats are very narrowly placed inside of a rail car.
533137,What activity are the people participating in?,533137002,what,other,skiing,"('skiing', 'yes')","('skiing', 'yes')","('skiing', 'yes')","('snowboarding', 'yes')","('skiing', 'yes')","('skiing', 'yes')","('skiing', 'yes')","('skiing', 'yes')","('skiing', 'yes')","('skiing', 'yes')",Everyone is wearing skis.,there are mounds of snow.,There is snow on the ground and they have skiis on their feet.
140017,Is the pizza ready to eat?,140017002,is the,yes/no,yes,"('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')",the cheese is melted and the crust is golden brown.,The cheese is melted and the crust is browned.,the crust is golden brown.
271177,What kind of vehicle is in this photo?,271177002,what kind of,other,motorcycle,"('motorcycle', 'yes')","('motorcycle', 'yes')","('motorcycle', 'yes')","('motorcycle', 'yes')","('motor scooter', 'yes')","('motorcycle', 'yes')","('motorcycle', 'yes')","('motorcycle', 'yes')","('motorcycle', 'yes')","('motorcycle', 'yes')",it only has two wheels.,"the vehicle has two wheels, handlebars, a headlight, and an engine.",it only has two wheels.
285497,Does each person have ski poles?,285497000,none of the above,yes/no,no,"('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')",only one person has ski poles,they are on a snowboard.,one is on a snowboard and not holding poles
402357,Does the elephant blend in with its surroundings?,402357000,does the,yes/no,yes,"('yes', 'maybe')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'maybe')","('yes', 'yes')",the wall and the elephant are both grey.,it is grey and the wall behind it is grey,the wall and rocks around it are greyish brown just like the animal.
533464,Is this a recent photo?,533464010,is this a,yes/no,yes,"('yes', 'yes')","('yes', 'maybe')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'maybe')","('no', 'yes')","('no', 'maybe')","('yes', 'yes')","('yes', 'maybe')",modern garden decorations are in the photo,there is an electrical cable in the background,the clock on the tower is modern
271607,Is that bear new?,271607002,is,yes/no,no,"('no', 'maybe')","('no', 'yes')","('no', 'yes')","('no', 'maybe')","('no', 'maybe')","('no', 'yes')","('no', 'maybe')","('no', 'yes')","('yes', 'yes')","('no', 'yes')",The bear is out in the backyard among leaves and is well worn.,it appears to be vintage.,the bear looks a bit dirty
402802,What meal of the day is this?,402802000,what,other,breakfast,"('breakfast', 'yes')","('breakfast', 'yes')","('breakfast', 'yes')","('breakfast', 'yes')","('breakfast', 'yes')","('breakfast', 'yes')","('breakfast', 'yes')","('breakfast', 'maybe')","('breakfast', 'yes')","('breakfast', 'yes')",they are eating a piece of fruit and drinking milk and orange juice.,they are drinking orange juice,they have juices and toast out.
533958,Is this a paper plate?,533958001,is this a,yes/no,no,"('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('yes', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","The plate is made of white ceramic or Bakelite,",it is made from porcelain.,it is not thin and bending.
140860,What is the man sitting on?,140860002,what is the man,other,floor,"('floor', 'yes')","('floor', 'yes')","('floor', 'yes')","('floor', 'yes')","('floor', 'yes')","('floor', 'yes')","('floor', 'yes')","('carpet', 'maybe')","('floor', 'yes')","('floor', 'yes')",He needs to be near the plug to work on his laptop.,his rear is touching the floor.,walls are perpendicular to floors
403013,What room is this?,403013003,what room is,other,kitchen,"('kitchen', 'yes')","('kitchen', 'yes')","('kitchen', 'yes')","('kitchen', 'yes')","('kitchen', 'yes')","('kitchen', 'yes')","('kitchen', 'yes')","('kitchen', 'yes')","('kitchen', 'yes')","('kitchen', 'yes')",everything needed to prepare a meal is contained in the room,there is a refrigerator and stove next to cabinets.,there is an oven and cooking supplies.
534121,Does this room have a skylight?,534121002,does this,yes/no,yes,"('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('y', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')",There is an opening in the roof.,there is one in the top left of the image.,there is a window in the ceiling
403078,What kind of outfit is the man wearing?,403078001,what kind of,other,wetsuit,"('wetsuit', 'yes')","('wetsuit', 'yes')","('wetsuit', 'yes')","('wetsuit', 'yes')","('wetsuit', 'yes')","('wetsuit', 'yes')","('wetsuit', 'yes')","('wetsuit', 'yes')","('wetsuit', 'yes')","('swim', 'yes')",it is slick black material that covers his body snugly and he is carrying a surfboard,he is preparing to go surfing.,it looks water resistant and sheen.
